"otimism","frivolity","love","gloat","frustration","disaproval","envy","remorse","aggresiviness","rejection","rivalry","contempt","anxiety","awe","submission","coercion","class"
1,1,1,0,0,0,0,0,0,1,0,0,3,0,3,0,"NeutroSurpresa"
1,2,3,0,0,0,0,2,0,0,0,2,1,0,1,0,"AlegriaSurpresa"
0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,2,"Neutro"
0,2,2,0,0,1,0,3,0,0,0,1,0,0,0,0,"Surpresa"
1,0,1,0,0,0,0,3,0,0,0,3,0,0,0,0,"DesgostoTristeza"
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"SurpresaTristeza"
0,2,1,0,1,0,1,0,0,0,0,0,1,0,1,0,"SurpresaTristeza"
2,1,2,0,0,1,1,2,0,0,0,2,1,0,1,0,"NeutroSurpresa"
1,0,3,0,1,0,1,1,0,0,2,0,2,0,2,0,"Neutro"
0,0,0,0,1,0,0,2,1,0,0,3,0,0,0,0,"Neutro"
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"NeutroTristeza"
0,1,2,0,1,0,0,2,0,0,0,1,1,0,1,0,"SurpresaTristeza"
1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,"MedoTristeza"
4,1,4,0,0,0,0,1,1,0,1,1,3,0,3,0,"Tristeza"
1,1,3,0,0,1,0,2,0,0,0,1,1,0,1,0,"AlegriaSurpresa"
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"DesgostoTristeza"
0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,"DesgostoRaiva"
3,1,4,0,0,0,0,1,0,1,0,2,2,0,2,0,"Tristeza"
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Tristeza"
1,0,1,0,1,0,1,0,0,0,0,1,2,0,2,0,"Neutro"
2,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,"Tristeza"
1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,"Tristeza"
1,0,1,0,4,0,3,0,0,0,0,0,2,0,1,0,"RaivaTristeza"
1,0,1,0,0,0,0,2,0,0,0,3,2,0,2,0,"Alegria"
2,0,2,0,1,0,0,0,1,1,0,1,3,0,3,0,"Tristeza"
3,1,4,0,0,0,0,2,1,0,1,1,0,0,0,1,"MedoTristeza"
0,2,3,0,1,0,0,0,1,1,1,1,0,0,0,0,"Tristeza"
0,0,0,0,1,0,1,2,0,0,0,0,2,0,2,3,"Raiva"
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,"NeutroTristeza"
1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,"Tristeza"
0,0,0,0,3,0,2,2,0,0,0,1,3,0,2,1,"Tristeza"
1,0,0,0,0,0,0,3,0,0,0,3,0,0,0,1,"Neutro"
1,0,2,0,2,0,1,1,1,0,1,1,2,0,1,0,"NeutroSurpresa"
1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"Neutro"
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"MedoNeutro"
0,0,1,0,1,0,1,1,0,0,0,2,2,0,2,0,"Tristeza"
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SurpresaTristeza"
0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,"SurpresaTristeza"
2,0,2,0,2,0,1,1,0,0,0,0,2,0,1,1,"Tristeza"
0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,"Alegria"
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"DesgostoTristeza"
0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,"Tristeza"
0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,"Alegria"
2,0,2,0,0,1,0,2,0,1,0,3,0,0,0,0,"NeutroTristeza"
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tristeza"
1,0,1,0,0,0,0,3,0,0,0,3,0,0,0,0,"SurpresaTristeza"
2,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,"MedoTristeza"
1,1,2,0,1,0,0,0,1,0,1,0,1,0,1,0,"SurpresaTristeza"
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"Neutro"
0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,"Tristeza"
0,0,0,0,1,0,1,1,0,1,0,1,2,0,2,0,"DesgostoNeutro"
0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,"Tristeza"
1,0,2,0,1,1,0,1,0,0,1,0,2,1,1,1,"Neutro"
1,0,0,0,2,0,2,0,0,0,0,0,1,0,1,0,"RaivaTristeza"
1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"NeutroTristeza"
1,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,"Alegria"
2,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,"Alegria"
0,0,0,0,1,0,0,2,1,0,0,2,0,0,0,0,"MedoTristeza"
0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,"Neutro"
1,0,2,0,0,0,0,2,0,0,1,2,0,0,0,0,"SurpresaTristeza"
1,1,2,0,2,1,1,1,0,0,0,0,4,1,3,1,"Tristeza"
0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,"NeutroTristeza"
1,0,1,0,0,1,0,3,0,0,0,2,1,1,1,1,"Neutro"
0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,"Tristeza"
3,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,"Tristeza"
0,1,1,0,0,0,0,0,0,2,2,1,0,0,0,0,"Alegria"
1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,"NeutroTristeza"
1,0,1,0,1,0,0,1,1,1,0,2,2,0,2,0,"Tristeza"
1,0,1,0,0,0,0,0,0,0,0,1,2,0,2,0,"Tristeza"
1,0,1,0,0,0,0,3,0,0,0,3,0,0,0,0,"MedoTristeza"
0,2,1,1,0,1,0,1,0,1,0,1,0,0,0,0,"Neutro"
3,1,4,0,1,0,1,0,0,0,0,0,3,0,3,0,"Alegria"
0,2,1,1,1,0,1,0,0,1,0,1,1,0,1,0,"Neutro"
2,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,"Tristeza"
0,0,0,0,1,0,0,1,1,0,0,1,2,0,2,0,"Tristeza"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alegria"
0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"Surpresa"
1,0,2,0,0,0,0,0,0,0,0,1,2,0,2,0,"SurpresaTristeza"
0,1,1,0,0,0,0,3,0,0,0,3,1,0,1,0,"NeutroSurpresa"
2,0,2,0,1,1,0,3,0,0,0,1,2,0,1,1,"Alegria"
0,4,4,0,1,0,1,0,0,1,0,1,1,0,1,0,"NeutroTristeza"
2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Neutro"
2,0,2,0,2,0,1,1,0,0,1,0,3,0,2,1,"Tristeza"
0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,"Tristeza"
3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tristeza"
1,0,1,0,0,1,0,1,0,1,0,1,2,0,2,0,"Tristeza"
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tristeza"
0,0,0,0,3,0,2,0,0,0,0,0,3,0,2,0,"DesgostoTristeza"
1,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,"Tristeza"
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"NeutroSurpresa"
3,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,"Raiva"
0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"Tristeza"
2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,"Neutro"
2,0,4,0,1,0,1,0,1,0,1,0,2,0,2,0,"Tristeza"
0,0,1,0,1,0,1,1,0,0,0,1,2,0,2,0,"Tristeza"
0,0,1,0,1,0,1,1,1,0,1,1,1,0,2,0,"Tristeza"
1,0,1,0,0,0,1,1,0,0,0,1,1,0,2,0,"Neutro"
1,0,2,0,1,0,0,2,0,0,1,1,1,0,1,1,"Medo"
1,1,2,0,0,0,0,1,0,0,0,1,1,0,1,0,"Neutro"
1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,"Neutro"
3,2,5,0,0,0,0,0,0,0,1,0,3,0,2,0,"Tristeza"
2,1,3,0,0,0,0,0,1,1,2,0,1,0,1,0,"Tristeza"
1,2,1,1,0,0,0,1,0,0,0,0,1,1,1,0,"Alegria"
0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,"SurpresaTristeza"
1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,"DesgostoNeutro"
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Surpresa"
2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,"Alegria"
1,0,1,0,2,0,2,1,0,0,0,1,3,0,3,0,"Tristeza"
0,1,1,0,0,0,0,1,0,0,0,1,2,0,2,0,"Tristeza"
1,3,3,0,1,0,0,0,1,0,0,0,2,0,2,0,"NeutroSurpresa"
0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,"Surpresa"
0,0,0,0,1,1,0,2,1,0,0,1,0,1,0,1,"Alegria"
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"Alegria"
0,0,0,0,3,1,2,3,0,0,0,1,3,1,2,2,"MedoTristeza"
1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,"Surpresa"
1,0,2,0,0,0,0,0,0,0,1,0,1,0,2,0,"DesgostoTristeza"
0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"Alegria"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Neutro"
0,0,0,0,0,0,0,1,0,0,0,1,2,0,2,0,"Neutro"
0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,"Tristeza"
2,1,3,0,0,2,0,2,0,1,0,1,0,1,0,1,"Medo"
0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,"Tristeza"
1,2,4,0,0,0,0,1,0,0,1,1,1,0,1,0,"NeutroSurpresa"
1,1,0,1,3,0,3,2,0,0,0,2,3,0,2,0,"Neutro"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alegria"
2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,"SurpresaTristeza"
1,1,4,0,0,0,0,0,0,0,1,0,2,0,2,0,"Neutro"
1,1,2,0,0,0,0,1,0,0,0,0,1,0,1,1,"Neutro"
1,1,2,0,0,0,0,0,0,1,0,0,1,0,2,0,"Tristeza"
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"Neutro"
1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,"Neutro"
2,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,"Alegria"
1,2,3,0,2,0,2,1,0,0,0,1,3,0,3,0,"Tristeza"
0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,"NeutroTristeza"
1,0,1,0,1,0,1,0,0,0,0,0,2,0,2,0,"Neutro"
1,1,2,0,3,0,1,2,0,0,0,0,4,0,3,1,"Tristeza"
0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,"Neutro"
0,2,1,0,0,0,0,1,0,1,0,1,0,0,0,0,"AlegriaTristeza"
2,0,2,0,2,0,2,1,1,0,1,1,3,0,3,1,"Raiva"
0,0,0,0,1,0,1,1,0,0,0,1,2,0,2,0,"Neutro"
1,1,2,0,2,0,2,0,0,0,0,0,2,0,2,0,"Tristeza"
2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"Tristeza"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alegria"
2,0,2,0,1,0,1,2,0,0,0,2,1,0,1,0,"Medo"
1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"NeutroSurpresa"
1,1,2,0,1,0,1,2,0,0,0,1,2,0,2,1,"NeutroRaiva"
0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,"AlegriaSurpresa"
0,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,"RaivaTristeza"
3,0,2,0,1,0,1,2,0,0,0,1,2,0,2,0,"DesgostoMedo"
0,1,1,0,2,0,2,0,1,0,1,1,2,0,2,0,"NeutroTristeza"
0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,"Raiva"
1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"RaivaTristeza"
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"NeutroSurpresa"
0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,"NeutroTristeza"
1,0,1,0,2,0,1,2,1,0,1,1,2,0,1,1,"SurpresaTristeza"
2,2,1,0,2,0,1,0,1,0,0,0,2,0,2,0,"Tristeza"
1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,"NeutroSurpresa"
2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,"DesgostoRaiva"
1,0,1,0,2,0,0,3,1,0,0,2,2,0,1,1,"AlegriaSurpresa"
0,2,2,0,2,0,2,1,0,0,0,1,1,0,1,0,"NeutroSurpresa"
1,2,2,0,0,0,0,2,0,1,0,2,0,0,0,0,"RaivaTristeza"
0,0,0,0,3,0,0,3,0,0,0,2,3,0,0,1,"Surpresa"
3,0,2,0,0,1,0,1,0,0,1,0,1,1,1,1,"Surpresa"
1,1,2,0,0,0,0,2,0,0,0,0,1,0,1,2,"NeutroSurpresa"
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Surpresa"
3,0,2,0,1,0,1,1,1,0,1,1,3,0,2,0,"AlegriaSurpresa"
0,1,2,0,1,0,1,0,0,0,1,0,1,0,1,0,"DesgostoNeutro"
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"SurpresaTristeza"
1,1,2,0,2,1,1,1,1,1,0,1,0,0,0,0,"SurpresaTristeza"
0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,"RaivaTristeza"
1,1,2,0,1,1,1,1,0,1,0,1,2,1,3,0,"DesgostoTristeza"
0,1,1,0,0,0,0,2,0,0,0,1,1,0,1,0,"NeutroSurpresa"
1,0,1,0,0,0,0,2,0,0,0,3,0,0,0,0,"Alegria"
2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,"NeutroSurpresa"
0,0,0,0,2,0,2,2,0,0,0,2,1,0,1,0,"Neutro"
0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,"DesgostoSurpresa"
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"SurpresaTristeza"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"SurpresaTristeza"
1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"RaivaSurpresa"
0,2,3,0,0,0,0,2,0,0,0,1,0,0,0,1,"AlegriaSurpresa"
2,0,2,0,0,0,0,2,1,0,0,1,2,0,2,1,"AlegriaNeutro"
0,0,0,0,2,0,1,1,1,0,0,1,1,0,1,1,"DesgostoTristeza"
1,2,3,0,0,0,0,1,0,0,0,1,2,0,2,0,"Tristeza"
1,0,1,0,0,0,0,1,0,0,0,0,3,1,4,1,"DesgostoNeutro"
2,0,1,0,0,1,0,2,0,1,0,2,1,0,1,0,"SurpresaTristeza"
0,3,3,0,1,0,1,0,0,0,0,0,1,0,1,0,"SurpresaTristeza"
1,0,1,0,0,1,0,2,1,0,1,1,0,1,0,1,"NeutroSurpresa"
2,0,2,0,1,0,0,1,0,0,0,0,3,0,3,1,"DesgostoTristeza"
3,2,4,0,0,1,0,1,0,1,0,1,3,0,3,0,"Tristeza"
3,1,2,0,0,0,0,1,0,0,0,1,1,0,0,0,"Alegria"
0,0,0,0,1,0,1,3,0,0,0,3,1,0,1,0,"RaivaTristeza"
1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,"Tristeza"
1,0,1,0,1,0,1,0,0,0,0,0,2,0,2,0,"AlegriaNeutro"
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"DesgostoMedo"
1,1,2,0,2,0,1,0,0,0,0,0,4,0,3,0,"AlegriaNeutro"
3,1,4,0,0,0,0,0,0,0,0,0,1,0,1,0,"NeutroTristeza"
0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,"RaivaTristeza"
1,1,2,0,1,0,0,3,0,0,0,1,3,0,2,2,"RaivaTristeza"
2,0,1,0,0,0,0,2,0,0,1,2,1,0,0,0,"RaivaTristeza"
2,1,2,0,2,0,1,0,0,0,0,0,1,0,0,0,"SurpresaTristeza"
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tristeza"
0,0,0,0,1,0,1,1,0,1,0,2,0,0,0,0,"DesgostoTristeza"
1,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,"NeutroSurpresa"
3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"AlegriaNeutro"
3,0,3,0,1,0,0,2,1,0,0,2,1,0,1,0,"AlegriaSurpresa"
0,2,2,0,2,0,2,0,0,0,0,0,2,0,2,0,"Surpresa"
0,0,0,0,1,0,1,2,0,0,0,1,1,0,1,0,"Tristeza"
1,1,2,0,1,0,0,4,0,0,0,2,2,0,1,2,"RaivaTristeza"
2,0,3,0,2,0,2,0,0,0,0,0,3,0,3,0,"Medo"
1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,"MedoTristeza"
2,1,3,0,0,0,0,1,1,0,1,1,1,0,1,0,"Neutro"
0,1,2,0,1,1,1,1,0,1,0,1,2,0,2,0,"Alegria"
1,1,2,0,0,0,0,2,0,1,0,1,2,1,3,1,"DesgostoNeutro"
2,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,"Tristeza"
2,0,3,0,1,0,0,1,0,0,1,0,1,0,0,1,"DesgostoTristeza"
1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,"Tristeza"
0,0,0,0,1,0,0,2,0,0,0,1,1,0,0,1,"DesgostoTristeza"
0,1,1,0,1,0,1,1,0,0,0,0,2,1,2,1,"DesgostoSurpresa"
1,0,1,0,1,1,1,1,0,1,0,1,2,0,2,0,"AlegriaMedo"
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Tristeza"
2,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,"Desgosto"
1,0,2,0,0,0,0,0,0,1,0,1,1,0,1,0,"NeutroSurpresa"
0,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,"NeutroTristeza"
2,2,3,0,2,0,0,2,1,0,0,2,1,0,0,0,"Medo"
0,0,0,0,0,1,0,2,0,0,0,1,1,1,1,1,"DesgostoTristeza"
1,2,3,0,0,0,0,1,0,0,0,1,1,0,1,0,"Desgosto"
1,0,1,0,0,1,0,1,0,1,0,2,0,0,0,0,"DesgostoNeutro"
0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,"DesgostoTristeza"
0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,"NeutroTristeza"
0,1,0,0,2,0,2,3,0,0,0,3,2,0,2,0,"DesgostoNeutro"
1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,"DesgostoSurpresa"
2,0,1,0,1,0,1,0,0,0,0,0,2,0,2,0,"Surpresa"
0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,"Neutro"
2,0,2,0,0,0,0,0,1,0,0,0,2,0,2,1,"MedoTristeza"
1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,"Neutro"
2,1,3,0,1,0,1,3,0,0,0,2,3,0,4,1,"Medo"
0,2,2,1,0,0,0,0,0,1,1,2,1,0,1,0,"DesgostoTristeza"
0,1,0,0,1,0,0,1,0,0,0,0,2,0,1,1,"MedoSurpresa"
3,0,3,0,0,0,0,0,0,0,0,0,2,0,2,0,"DesgostoSurpresa"
1,2,2,0,1,0,1,3,2,1,2,1,1,0,1,2,"DesgostoTristeza"
1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,"NeutroSurpresa"
0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,"AlegriaSurpresa"
0,2,2,0,1,1,1,4,0,0,0,2,0,0,0,0,"Surpresa"
3,1,5,0,2,0,1,2,1,0,1,3,2,0,2,0,"Alegria"
2,0,1,0,3,0,2,1,0,0,0,3,4,0,3,0,"Surpresa"
1,0,1,0,0,0,1,1,0,0,0,0,1,0,2,0,"Neutro"
0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,"NeutroSurpresa"
1,2,3,0,1,0,0,3,0,0,0,2,2,1,1,3,"Tristeza"
1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"RaivaTristeza"
2,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,"DesgostoNeutro"
0,2,1,0,0,0,0,0,0,2,1,0,1,0,1,0,"Tristeza"
1,0,1,0,1,1,2,1,0,1,0,2,1,0,1,0,"Tristeza"
0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,"Neutro"
0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,"Alegria"
0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,"Surpresa"
1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,"DesgostoTristeza"
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tristeza"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alegria"
0,1,1,0,1,1,0,2,1,1,0,2,0,0,0,0,"Surpresa"
1,1,3,0,1,1,1,1,0,0,0,0,1,0,1,0,"SurpresaTristeza"
1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,"NeutroSurpresa"
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"Tristeza"
1,0,1,0,0,1,0,2,0,1,0,1,0,0,0,1,"Tristeza"
1,1,2,0,2,1,1,2,0,0,0,0,2,0,1,1,"MedoTristeza"
0,2,3,0,1,0,1,1,0,0,0,1,0,0,0,0,"Tristeza"
2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,"Neutro"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NeutroSurpresa"
1,2,3,0,1,0,1,0,1,0,1,0,3,1,5,0,"MedoNeutro"
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"DesgostoMedo"
2,0,3,0,0,1,0,1,0,0,0,0,2,1,2,1,"Neutro"
1,0,1,0,0,0,0,1,0,0,0,1,2,0,2,0,"Tristeza"
0,0,0,0,1,0,1,0,0,0,0,1,2,0,2,0,"Alegria"
0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,"DesgostoNeutro"
1,0,1,0,2,0,2,2,0,0,0,2,3,0,3,0,"MedoSurpresa"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Tristeza"
1,1,1,1,1,0,1,0,0,0,0,0,2,0,2,0,"DesgostoMedo"
1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,"DesgostoNeutro"
2,1,3,0,1,0,0,0,0,0,0,0,3,0,2,0,"NeutroSurpresa"
1,1,2,0,1,0,0,4,0,0,0,2,1,0,0,2,"DesgostoSurpresa"
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Tristeza"
1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,"MedoSurpresa"
5,1,7,0,1,2,0,1,2,2,2,1,3,0,3,0,"Neutro"
0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,"Neutro"
3,1,3,0,0,0,0,0,0,0,0,0,2,0,2,0,"Tristeza"
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"SurpresaTristeza"
2,1,2,0,0,0,0,1,0,0,0,2,2,0,1,1,"Desgosto"
1,2,3,0,0,1,0,2,0,0,0,3,1,1,1,1,"AlegriaSurpresa"
1,0,1,0,0,0,0,1,2,0,2,1,0,0,0,0,"Alegria"
2,1,2,0,2,0,2,1,0,0,0,1,6,0,6,0,"DesgostoSurpresa"
0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,"Surpresa"
0,1,1,0,0,1,0,2,0,1,0,1,1,0,1,1,"Desgosto"
1,1,1,0,1,0,0,2,0,1,0,1,1,0,0,1,"DesgostoMedo"
1,1,2,0,1,0,1,0,0,0,0,0,1,0,1,0,"Desgosto"
1,1,1,0,1,0,1,0,0,0,0,0,2,0,1,0,"Desgosto"
1,0,1,0,0,0,0,2,0,0,0,1,1,0,1,0,"Surpresa"
0,1,0,0,3,0,2,4,1,1,0,3,1,0,1,1,"DesgostoMedo"
1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,"NeutroTristeza"
0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,"DesgostoTristeza"
0,1,2,0,1,0,1,1,0,0,0,2,3,0,4,1,"Surpresa"
2,1,2,0,2,0,2,2,1,0,0,0,2,0,2,1,"NeutroSurpresa"
4,0,2,0,0,1,0,2,0,0,0,1,0,1,0,1,"DesgostoSurpresa"
2,2,4,0,0,0,0,0,0,0,0,0,2,0,2,0,"Alegria"
0,0,0,0,2,0,1,2,0,0,0,1,2,0,1,1,"AlegriaNeutro"
0,1,1,0,1,2,1,2,0,0,0,0,1,1,1,1,"Desgosto"
2,0,2,0,0,0,0,1,1,0,1,2,1,0,1,0,"Neutro"
1,0,2,0,2,1,0,4,1,1,1,4,3,0,2,0,"Surpresa"
0,2,2,0,1,0,1,0,0,0,0,0,2,0,2,0,"Neutro"
1,1,2,0,1,0,1,1,0,0,0,1,0,0,0,0,"Tristeza"
1,1,3,0,1,0,0,0,0,1,1,1,3,0,3,0,"Desgosto"
0,1,1,0,2,0,1,2,1,0,0,1,2,0,2,1,"Neutro"
0,1,2,0,0,0,0,2,0,0,1,1,0,0,0,0,"Tristeza"
1,1,2,0,1,0,0,1,1,0,0,1,0,0,0,0,"Tristeza"
0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,"Tristeza"
0,1,1,0,1,0,1,1,0,0,0,0,2,0,3,1,"Desgosto"
0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,"Surpresa"
0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,"Alegria"
2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"Desgosto"
1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,"Tristeza"
2,1,3,0,1,0,1,0,2,0,2,0,3,0,3,0,"Desgosto"
3,0,4,0,0,1,0,2,1,1,2,2,1,0,1,0,"Surpresa"
0,0,0,0,2,0,1,0,1,0,1,0,1,0,0,0,"Neutro"
4,0,4,0,0,0,0,1,1,0,1,1,3,0,3,0,"Neutro"
1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,"Surpresa"
2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,"Surpresa"
0,0,1,0,2,0,2,1,1,0,2,0,3,0,3,0,"Surpresa"
0,0,0,0,0,1,0,2,0,1,0,2,0,0,0,1,"Surpresa"
0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,"Tristeza"
2,1,2,0,0,0,0,1,0,0,0,1,1,0,1,0,"Tristeza"
1,0,2,0,1,0,0,1,0,0,0,0,1,0,0,1,"Neutro"
0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,"Surpresa"
1,2,4,0,0,0,0,1,0,0,1,1,1,0,1,0,"Neutro"
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Surpresa"
1,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,"Neutro"
1,0,0,0,1,0,0,1,0,0,0,0,3,0,1,1,"Tristeza"
1,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,"Neutro"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Desgosto"
0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,1,"Tristeza"
